id,source_file,category,line_no,text
3046,정치 국제정치 및 관계(최종 530).hwpx,정치 국제정치 및 관계,9,"ADIZ(Air Defense Identification Zone, 방공식별구역): 국가 안보를 위해 자국 영공에 접근하는 항공기를 조기에 식별·통제하기 위해 임의로 선포하는 공역"
3047,정치 국제정치 및 관계(최종 530).hwpx,정치 국제정치 및 관계,10,"Affirmative Action(소수집단 우대 정책): 인종, 성별 등에 따른 과거의 차별을 보상하기 위해 취업이나 대학 입학 등에서 소수자를 우대하는 정책"
3048,정치 국제정치 및 관계(최종 530).hwpx,정치 국제정치 및 관계,11,"African Union(아프리카 연합, AU): 아프리카 대륙 국가들의 정치적, 경제적 통합과 분쟁 해결을 목적으로 결성된 지역 연합 기구"
3049,정치 국제정치 및 관계(최종 530).hwpx,정치 국제정치 및 관계,12,Aggression(침략): 한 국가가 다른 국가의 주권이나 영토 보전에 반하여 무력을 사용하는 행위
3050,정치 국제정치 및 관계(최종 530).hwpx,정치 국제정치 및 관계,13,Agrement(아그레망): 새로운 외교 사절을 파견할 때 상대국에게 미리 얻어야 하는 동의
3051,정치 국제정치 및 관계(최종 530).hwpx,정치 국제정치 및 관계,14,Aide-mémoire(아메무아르 / 각서): 외교 교섭에서 구두로 논의된 사항을 명확히 하고 기록으로 남기기 위해 전달하는 비공식 문서
3052,정치 국제정치 및 관계(최종 530).hwpx,정치 국제정치 및 관계,15,Alliance(동맹): 두 개 이상의 국가가 안보나 공동의 이익을 위해 맺는 공식적인 협정
3053,정치 국제정치 및 관계(최종 530).hwpx,정치 국제정치 및 관계,16,Ambassador(대사): 한 국가를 대표하여 다른 국가에 파견되는 최고 계급의 외교관
3054,정치 국제정치 및 관계(최종 530).hwpx,정치 국제정치 및 관계,17,"Amendment(수정안): 헌법이나 법률의 내용을 추가, 삭제, 또는 변경하는 제안"
3055,정치 국제정치 및 관계(최종 530).hwpx,정치 국제정치 및 관계,18,"America First(자국 우선주의): 국제 협력보다 자국의 경제적, 정치적 이익을 최우선시함"
3056,정치 국제정치 및 관계(최종 530).hwpx,정치 국제정치 및 관계,19,"Amnesty International(국제앰네스티): 전 세계의 인권 침해를 감시하고 양심수 석방, 사형제 폐지 등을 옹호하는 국제 비정부 기구(NGO)"
3057,정치 국제정치 및 관계(최종 530).hwpx,정치 국제정치 및 관계,20,Amnesty(사면): 국가 원수의 특권으로 형벌을 면제하거나 복권시키는 조치
3058,정치 국제정치 및 관계(최종 530).hwpx,정치 국제정치 및 관계,21,Anarchism(무정부주의): 모든 형태의 강제적 국가 권력을 부정하고 개인의 자유를 극대화하려는 사상
3059,정치 국제정치 및 관계(최종 530).hwpx,정치 국제정치 및 관계,22,Anarchy(무정부 상태): 국제정치학에서 국가들을 통제할 세계 정부나 최고의 권위체가 존재하지 않는 무질서 및 권력 공백 상태
3060,정치 국제정치 및 관계(최종 530).hwpx,정치 국제정치 및 관계,23,Annexation(합병/병합): 한 국가가 다른 국가의 영토 전부나 일부를 강제로 자국 영토로 편입시키는 행위
3061,정치 국제정치 및 관계(최종 530).hwpx,정치 국제정치 및 관계,24,"Anti-Ballistic Missile Treaty(ABM 조약, 탄도탄 요격 미사일 조약): 냉전 시기 미국과 소련이 상호확증파괴(MAD)를 유지하기 위해 미사일 방어 시스템의 배치를 제한한 조약"
3062,정치 국제정치 및 관계(최종 530).hwpx,정치 국제정치 및 관계,25,"Anti-Semitism(반유대주의): 유대인에 대한 역사적, 종교적, 인종적 편견과 적대감"
3063,정치 국제정치 및 관계(최종 530).hwpx,정치 국제정치 및 관계,26,Apartheid(아파르트헤이트): 과거 남아프리카공화국에서 백인 소수 정권이 흑인 등 비백인을 억압하기 위해 실시했던 극단적인 인종 차별 및 격리 정책
3064,정치 국제정치 및 관계(최종 530).hwpx,정치 국제정치 및 관계,27,Appeasement(유화 정책): 분쟁을 피하기 위해 침략 국가의 무리한 요구를 양보하고 수용하는 외교 정책
3065,정치 국제정치 및 관계(최종 530).hwpx,정치 국제정치 및 관계,28,Approval rating(지지율): 여론조사 응답자 중 정치인이나 정당의 지지를 표명하는 비율
3066,정치 국제정치 및 관계(최종 530).hwpx,정치 국제정치 및 관계,29,Arbitration(중재): 분쟁 당사자들이 제3자(중재인)의 판정에 승복하기로 합의하여 문제를 해결하는 방식
